run_index,algorithm,instance,r_type,e_type,gamma,alpha,BestEpisode,BestDistance,BestPath,Duration_sec,Emissions_kgCO2,EmissionsRate_kgCO2_per_sec,CPU_Power_W,RAM_Power_W,CPU_Energy_Wh,RAM_Energy_Wh,Total_Energy_Wh
1,q,br17.atsp,R1,linear,0.15,0.75,585,66.0,6 -> 14 -> 3 -> 5 -> 4 -> 15 -> 1 -> 2 -> 9 -> 11 -> 12 -> 13 -> 10 -> 0 -> 8 -> 16 -> 7 -> 6,0.6019128998741508,2.550403248551023e-06,4.2371632990159655e-06,42.5,10.0,7.100693402753677e-06,1.66945583316394e-06,8.770149235917617e-06
1,q,br17.atsp,R2,linear,0.15,0.75,30,39.0,5 -> 6 -> 14 -> 15 -> 4 -> 3 -> 16 -> 7 -> 8 -> 1 -> 9 -> 10 -> 12 -> 2 -> 13 -> 11 -> 0 -> 5,0.6925252000801265,2.9346337372513737e-06,4.23758404302375e-06,42.5,10.0,8.170466805556013e-06,1.920947500426943e-06,1.0091414305982956e-05
1,q,br17.atsp,R3,linear,0.15,0.75,66,39.0,5 -> 6 -> 14 -> 15 -> 4 -> 3 -> 7 -> 8 -> 16 -> 12 -> 1 -> 9 -> 10 -> 2 -> 13 -> 11 -> 0 -> 5,0.7317687999457121,3.101427469234422e-06,4.238261414622362e-06,42.5,10.0,8.634506597203048e-06,2.030466388936879e-06,1.0664972986139927e-05
1,q,br17.atsp,R1,convex,0.15,0.75,1325,66.0,6 -> 5 -> 3 -> 14 -> 4 -> 15 -> 10 -> 2 -> 1 -> 0 -> 9 -> 13 -> 12 -> 11 -> 8 -> 16 -> 7 -> 6,0.7131155000533909,3.0217145673529263e-06,4.23734243208385e-06,42.5,10.0,8.41273569482534e-06,1.9781261106901284e-06,1.0390861805515469e-05
1,q,br17.atsp,R2,convex,0.15,0.75,47,39.0,6 -> 5 -> 14 -> 15 -> 4 -> 3 -> 8 -> 7 -> 16 -> 1 -> 9 -> 10 -> 12 -> 13 -> 2 -> 11 -> 0 -> 6,0.6434809002093971,2.7270883703009488e-06,4.238025354619723e-06,42.5,10.0,7.5926497939185035e-06,1.7850719450507314e-06,9.377721738969235e-06
1,q,br17.atsp,R3,convex,0.15,0.75,44,39.0,5 -> 6 -> 14 -> 15 -> 4 -> 3 -> 16 -> 7 -> 8 -> 9 -> 1 -> 10 -> 12 -> 13 -> 2 -> 11 -> 0 -> 5,0.6238295000512153,2.6424557537338215e-06,4.23586212822074e-06,42.5,10.0,7.356980208229895e-06,1.7297127775640952e-06,9.08669298579399e-06
1,q,br17.atsp,R1,concave,0.15,0.75,645,66.0,0 -> 1 -> 2 -> 10 -> 11 -> 12 -> 13 -> 9 -> 15 -> 4 -> 5 -> 6 -> 3 -> 14 -> 8 -> 16 -> 7 -> 0,0.6271679999772459,2.658458046016985e-06,4.238829222972848e-06,42.5,10.0,7.401228611221693e-06,1.740491943847802e-06,9.141720555069495e-06
1,q,br17.atsp,R2,concave,0.15,0.75,31,39.0,3 -> 4 -> 6 -> 5 -> 14 -> 15 -> 9 -> 1 -> 10 -> 12 -> 2 -> 13 -> 11 -> 0 -> 7 -> 8 -> 16 -> 3,0.7210079000797123,3.054581308605489e-06,4.236543466816084e-06,42.5,10.0,8.504245279537927e-06,1.9996363889529474e-06,1.0503881668490875e-05
1,q,br17.atsp,R3,concave,0.15,0.75,35,39.0,4 -> 3 -> 5 -> 6 -> 14 -> 15 -> 9 -> 1 -> 12 -> 10 -> 13 -> 2 -> 0 -> 11 -> 16 -> 7 -> 8 -> 4,0.7044350998476148,2.9856629055642223e-06,4.238378959552255e-06,42.5,10.0,8.312171248770838e-06,1.9547186106339924e-06,1.026688985940483e-05
1,q,br17.atsp,R1,step,0.15,0.75,3177,63.0,14 -> 6 -> 3 -> 5 -> 4 -> 15 -> 10 -> 2 -> 1 -> 0 -> 11 -> 9 -> 13 -> 12 -> 16 -> 7 -> 8 -> 14,0.7301497000735253,3.0942435563698e-06,4.237820759302117e-06,42.5,10.0,8.614707501773309e-06,2.0255619446591786e-06,1.0640269446432488e-05
1,q,br17.atsp,R2,step,0.15,0.75,28,39.0,10 -> 1 -> 9 -> 12 -> 13 -> 2 -> 0 -> 11 -> 14 -> 5 -> 6 -> 15 -> 4 -> 3 -> 7 -> 8 -> 16 -> 10,0.6715067999903113,2.845758336620105e-06,4.2378697232271735e-06,42.5,10.0,7.922787428833544e-06,1.8630083333442196e-06,9.785795762177764e-06
1,q,br17.atsp,R3,step,0.15,0.75,29,39.0,15 -> 5 -> 6 -> 14 -> 10 -> 1 -> 9 -> 12 -> 2 -> 13 -> 0 -> 11 -> 8 -> 7 -> 16 -> 3 -> 4 -> 15,0.700536800082773,2.9679000113078466e-06,4.236608285185261e-06,42.5,10.0,8.262764999138502e-06,1.943043055426743e-06,1.0205808054565246e-05
